Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"RL","Land Use","001","World","7208","Share in Agricultural land","6650","Permanent crops","2020","2020","%","3.8","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6650","Permanent crops","2021","2021","1000 ha","183203.4545","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6650","Permanent crops","2021","2021","%","3.83","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1961","1961","1000 ha","3088780.3993","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1961","1961","%","69.62","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1961","1961","%","23.69","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1962","1962","1000 ha","3095135.7135","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1962","1962","%","69.62","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1962","1962","%","23.73","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1963","1963","1000 ha","3097569.0736","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1963","1963","%","69.55","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1963","1963","%","23.75","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1964","1964","1000 ha","3103993.0877","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1964","1964","%","69.56","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1964","1964","%","23.8","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1965","1965","1000 ha","3113696.4747","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1965","1965","%","69.58","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1965","1965","%","23.88","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1966","1966","1000 ha","3121695.7847","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1966","1966","%","69.64","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1966","1966","%","23.94","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1967","1967","1000 ha","3131548.4547","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1967","1967","%","69.68","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1967","1967","%","24.01","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1968","1968","1000 ha","3153642.7124","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1968","1968","%","69.64","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1968","1968","%","24.18","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1969","1969","1000 ha","3152084.3609","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1969","1969","%","69.5","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1969","1969","%","24.17","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1970","1970","1000 ha","3142764.4039","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1970","1970","%","69.46","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1970","1970","%","24.1","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1971","1971","1000 ha","3161395.3147","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1971","1971","%","69.63","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1971","1971","%","24.24","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1972","1972","1000 ha","3171810.948","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1972","1972","%","69.61","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1972","1972","%","24.32","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1973","1973","1000 ha","3181807.848","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1973","1973","%","69.64","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1973","1973","%","24.4","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1974","1974","1000 ha","3193498.048","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1974","1974","%","69.68","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1974","1974","%","24.49","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1975","1975","1000 ha","3200282.548","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1975","1975","%","69.71","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1975","1975","%","24.54","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1976","1976","1000 ha","3195671.613","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1976","1976","%","69.58","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1976","1976","%","24.51","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1977","1977","1000 ha","3195734.098","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1977","1977","%","69.49","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1977","1977","%","24.51","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1978","1978","1000 ha","3201613.273","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1978","1978","%","69.35","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1978","1978","%","24.55","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1979","1979","1000 ha","3203255.0385","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1979","1979","%","69.27","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1979","1979","%","24.56","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1980","1980","1000 ha","3213228.4824","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1980","1980","%","69.29","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1980","1980","%","24.64","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1981","1981","1000 ha","3214709.1761","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1981","1981","%","69.24","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1981","1981","%","24.65","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1982","1982","1000 ha","3220098.3532","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1982","1982","%","69.12","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1982","1982","%","24.69","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1983","1983","1000 ha","3222237.6936","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1983","1983","%","69.04","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1983","1983","%","24.71","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1984","1984","1000 ha","3232848.8464","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1984","1984","%","68.88","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1984","1984","%","24.79","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1985","1985","1000 ha","3247613.6369","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1985","1985","%","68.77","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1985","1985","%","24.9","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1986","1986","1000 ha","3243674.5426","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1986","1986","%","68.7","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1986","1986","%","24.87","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1987","1987","1000 ha","3255745.0467","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1987","1987","%","68.73","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1987","1987","%","24.97","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1988","1988","1000 ha","3273517.2105","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1988","1988","%","68.85","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1988","1988","%","25.1","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1989","1989","1000 ha","3284495.4797","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1989","1989","%","68.92","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1989","1989","%","25.19","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1990","1990","1000 ha","3294230.4439","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1990","1990","%","68.95","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1990","1990","%","25.26","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1991","1991","1000 ha","3295146.6629","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1991","1991","%","68.92","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1991","1991","%","25.27","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1992","1992","1000 ha","3336958.4415","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1992","1992","%","69.22","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1992","1992","%","25.68","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1993","1993","1000 ha","3319736.7392","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1993","1993","%","69.1","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1993","1993","%","25.55","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1994","1994","1000 ha","3342476.1669","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1994","1994","%","69.26","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1994","1994","%","25.72","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1995","1995","1000 ha","3340579.8441","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1995","1995","%","69.24","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1995","1995","%","25.71","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1996","1996","1000 ha","3347989.5874","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1996","1996","%","69.28","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1996","1996","%","25.77","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1997","1997","1000 ha","3362550.4305","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1997","1997","%","69.29","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1997","1997","%","25.86","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1998","1998","1000 ha","3375408.8886","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1998","1998","%","69.36","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1998","1998","%","25.97","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","1999","1999","1000 ha","3373584.4016","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","1999","1999","%","69.29","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","1999","1999","%","25.95","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2000","2000","1000 ha","3379750.7473","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2000","2000","%","69.35","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2000","2000","%","25.99","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2001","2001","1000 ha","3378801.0639","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2001","2001","%","69.3","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2001","2001","%","25.98","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2002","2002","1000 ha","3371771.4906","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2002","2002","%","69.27","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2002","2002","%","25.93","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2003","2003","1000 ha","3347888.1434","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2003","2003","%","69.04","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2003","2003","%","25.74","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2004","2004","1000 ha","3301054.44","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2004","2004","%","68.66","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2004","2004","%","25.35","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2005","2005","1000 ha","3302681.8426","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2005","2005","%","68.59","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2005","2005","%","25.37","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2006","2006","1000 ha","3302436.6035","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2006","2006","%","68.59","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2006","2006","%","25.36","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2007","2007","1000 ha","3292281.2038","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2007","2007","%","68.5","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2007","2007","%","25.29","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2008","2008","1000 ha","3275678.0423","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2008","2008","%","68.37","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2008","2008","%","25.16","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2009","2009","1000 ha","3262072.9006","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2009","2009","%","68.18","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2009","2009","%","25.06","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2010","2010","1000 ha","3258864.0439","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2010","2010","%","68.12","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2010","2010","%","25.03","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2011","2011","1000 ha","3267174.331","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2011","2011","%","68.02","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2011","2011","%","25.1","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2012","2012","1000 ha","3254217.3032","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2012","2012","%","67.84","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2012","2012","%","24.97","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2013","2013","1000 ha","3239272.1143","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2013","2013","%","67.67","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2013","2013","%","24.86","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2014","2014","1000 ha","3235342.8617","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2014","2014","%","67.59","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2014","2014","%","24.83","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2015","2015","1000 ha","3207698.435","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2015","2015","%","67.32","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2015","2015","%","24.62","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2016","2016","1000 ha","3200650.7188","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2016","2016","%","67.23","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2016","2016","%","24.56","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2017","2017","1000 ha","3225897.9877","B","Time series break",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2017","2017","%","67.31","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2017","2017","%","24.76","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2018","2018","1000 ha","3209583.5825","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2018","2018","%","67.14","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2018","2018","%","24.63","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2019","2019","1000 ha","3211920.4434","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2019","2019","%","67.15","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2019","2019","%","24.65","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2020","2020","1000 ha","3203213.1312","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2020","2020","%","67.03","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2020","2020","%","24.58","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6655","Permanent meadows and pastures","2021","2021","1000 ha","3207673.4825","E","Estimated value",""
"RL","Land Use","001","World","7208","Share in Agricultural land","6655","Permanent meadows and pastures","2021","2021","%","67","E","Estimated value",""
"RL","Land Use","001","World","7209","Share in Land area","6655","Permanent meadows and pastures","2021","2021","%","24.65","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1961","1961","1000 ha","161148","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1961","1961","%","11.96","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1962","1962","1000 ha","163682","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1962","1962","%","12.12","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1963","1963","1000 ha","165638","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1963","1963","%","12.21","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1964","1964","1000 ha","167747","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1964","1964","%","12.35","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1965","1965","1000 ha","169704","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1965","1965","%","12.47","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1966","1966","1000 ha","172668","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1966","1966","%","12.69","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1967","1967","1000 ha","175205.7","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1967","1967","%","12.86","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1968","1968","1000 ha","178775","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1968","1968","%","13","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1969","1969","1000 ha","181454","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1969","1969","%","13.12","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1970","1970","1000 ha","184302","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1970","1970","%","13.34","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1971","1971","1000 ha","187754","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1971","1971","%","13.61","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1972","1972","1000 ha","191364.6","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1972","1972","%","13.82","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1973","1973","1000 ha","196133","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1973","1973","%","14.14","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1974","1974","1000 ha","199106","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1974","1974","%","14.33","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1975","1975","1000 ha","202511.8","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1975","1975","%","14.56","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1976","1976","1000 ha","206634.7","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1976","1976","%","14.79","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1977","1977","1000 ha","210096.2","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1977","1977","%","14.97","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1978","1978","1000 ha","214416","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1978","1978","%","15.16","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1979","1979","1000 ha","217753.5","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1979","1979","%","15.33","E","Estimated value",""
"RL","Land Use","001","World","5110","Area","6690","Land area equipped for irrigation","1980","1980","1000 ha","221210.4","E","Estimated value",""
"RL","Land Use","001","World","7252","Share in Cropland","6690","Land area equipped for irrigation","1980","1980","%","15.53","E","Estimated value",""
